Origin,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
JLN,58.0,106.0,162.0,220.0,278.0,336.0,396.0,453.0,512.0,570.0,626.0,687.0,748.0,806.0,866.0,923.0,984.0,1043.0,1100.0,1108.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1110.0,1165.0,1225.0,1287.0,1297.0,1297.0,1297.0,1297.0,1353.0,1416.0,1481.0,1560.0,1620.0,1692.0,1770.0,1843.0,1900.0,1962.0,2020.0,2078.0,2138.0,2189.0,2251.0,2329.0,2403.0,2546.0,2707.0,2872.0,3016.0,3156.0,3288.0,3404.0
JMS,61.0,119.0,191.0,261.0,332.0,405.0,480.0,543.0,611.0,686.0,751.0,818.0,886.0,955.0,1024.0,1093.0,1168.0,1239.0,1322.0,1404.0,1484.0,1568.0,1643.0,1705.0,1777.0,1851.0,1928.0,2005.0,2088.0,2170.0,2254.0,2336.0,2414.0,2497.0,2571.0,2640.0,2717.0,2793.0,2869.0,2948.0,3030.0,3111.0,3192.0,3273.0,3354.0,3431.0,3501.0,3578.0,3652.0,3724.0,3797.0,3871.0,3950.0,4028.0,4110.0,4189.0,4271.0,4344.0,4418.0,4497.0
JNU,294.0,562.0,868.0,1162.0,1533.0,2009.0,2526.0,3035.0,3405.0,3735.0,4044.0,4361.0,4694.0,5029.0,5388.0,5739.0,6128.0,6606.0,7116.0,7618.0,7958.0,8282.0,8585.0,8895.0,9205.0,9491.0,9816.0,10130.0,10490.0,10970.0,11478.0,11977.0,12302.0,12622.0,12929.0,13242.0,13559.0,13850.0,14174.0,14490.0,14849.0,15329.0,15835.0,16333.0,16676.0,17004.0,17299.0,17601.0,17883.0,18168.0,18491.0,18806.0,19160.0,19629.0,20136.0,20627.0,20990.0,21346.0,21676.0,22017.0
KOA,983.0,1883.0,2916.0,3858.0,4836.0,5957.0,7123.0,8251.0,9151.0,10117.0,11034.0,12018.0,13006.0,13938.0,14997.0,15969.0,16957.0,18056.0,19229.0,20400.0,21307.0,22263.0,23237.0,24362.0,25385.0,26338.0,27498.0,28559.0,29654.0,30918.0,32237.0,33504.0,34503.0,35552.0,36620.0,37842.0,39031.0,40111.0,41413.0,42636.0,43948.0,45339.0,46724.0,48078.0,49154.0,50304.0,51476.0,52763.0,53953.0,55009.0,56253.0,57419.0,58755.0,60198.0,61696.0,63123.0,64290.0,65518.0,66777.0,68182.0
KTN,178.0,340.0,526.0,699.0,913.0,1175.0,1454.0,1722.0,1928.0,2108.0,2285.0,2467.0,2644.0,2817.0,3001.0,3181.0,3396.0,3654.0,3926.0,4196.0,4385.0,4565.0,4736.0,4907.0,5081.0,5236.0,5416.0,5591.0,5788.0,6039.0,6311.0,6578.0,6766.0,6947.0,7117.0,7291.0,7468.0,7629.0,7807.0,7981.0,8182.0,8433.0,8706.0,8973.0,9166.0,9347.0,9518.0,9689.0,9858.0,10017.0,10191.0,10361.0,10537.0,10782.0,11055.0,11318.0,11515.0,11694.0,11861.0,12034.0
LAN,187.0,359.0,491.0,678.0,781.0,934.0,1101.0,1246.0,1396.0,1615.0,1817.0,2019.0,2265.0,2500.0,2671.0,2956.0,3125.0,3353.0,3586.0,3817.0,3917.0,4041.0,4218.0,4398.0,4648.0,4910.0,5243.0,5484.0,5713.0,5904.0,6071.0,6283.0,6468.0,6660.0,6776.0,6879.0,7124.0,7365.0,7713.0,8015.0,8323.0,8550.0,8803.0,9101.0,9433.0,9778.0,10054.0,10326.0,10562.0,10809.0,11077.0,11372.0,11686.0,11965.0,12226.0,12496.0,12768.0,13046.0,13248.0,13518.0
LAR,62.0,106.0,158.0,206.0,253.0,301.0,355.0,406.0,457.0,509.0,558.0,608.0,660.0,707.0,754.0,800.0,850.0,901.0,953.0,1006.0,1058.0,1110.0,1159.0,1209.0,1257.0,1304.0,1355.0,1404.0,1456.0,1508.0,1560.0,1614.0,1665.0,1715.0,1765.0,1815.0,1869.0,1916.0,1967.0,2018.0,2072.0,2123.0,2175.0,2226.0,2276.0,2330.0,2382.0,2432.0,2484.0,2531.0,2576.0,2624.0,2675.0,2722.0,2773.0,2826.0,2877.0,2926.0,2972.0,3020.0
LAS,11499.0,21887.0,34166.0,46196.0,58818.0,71010.0,83596.0,96158.0,108136.0,120785.0,132616.0,144586.0,156552.0,167888.0,180516.0,192931.0,205788.0,218367.0,231151.0,244055.0,256577.0,269669.0,281759.0,293669.0,305964.0,316915.0,329611.0,342075.0,355030.0,367833.0,380929.0,394074.0,406559.0,419742.0,431693.0,443801.0,456919.0,468656.0,482158.0,495667.0,509450.0,522975.0,536892.0,550739.0,563971.0,577951.0,590730.0,603457.0,616502.0,627974.0,641581.0,654810.0,668794.0,682315.0,696314.0,710504.0,724268.0,738815.0,751939.0,765077.0
LAW,115.0,210.0,320.0,434.0,544.0,658.0,778.0,898.0,1018.0,1137.0,1240.0,1355.0,1442.0,1527.0,1617.0,1700.0,1764.0,1845.0,1906.0,2005.0,2122.0,2245.0,2359.0,2478.0,2505.0,2518.0,2549.0,2658.0,2675.0,2758.0,2847.0,2936.0,3023.0,3088.0,3146.0,3175.0,3266.0,3354.0,3463.0,3577.0,3697.0,3816.0,3933.0,4051.0,4155.0,4264.0,4370.0,4469.0,4566.0,4660.0,4768.0,4871.0,4984.0,5092.0,5203.0,5313.0,5427.0,5543.0,5645.0,5754.0
LAX,17048.0,32442.0,50231.0,67500.0,85316.0,103511.0,122527.0,141497.0,158870.0,176498.0,192831.0,209631.0,225721.0,240974.0,258106.0,274946.0,292459.0,311303.0,330910.0,350365.0,367781.0,385633.0,402622.0,420224.0,437213.0,452505.0,470334.0,487568.0,505510.0,523882.0,542892.0,561967.0,579139.0,597404.0,614369.0,631954.0,649468.0,665412.0,683656.0,701773.0,720632.0,739801.0,759548.0,779159.0,796875.0,815306.0,832774.0,850946.0,868606.0,884499.0,902920.0,920389.0,938351.0,956824.0,976413.0,995966.0,1013549.0,1031616.0,1048945.0,1067427.0
LBB,445.0,844.0,1230.0,1660.0,2059.0,2443.0,2860.0,3269.0,3658.0,4088.0,4499.0,4888.0,5283.0,5667.0,6070.0,6445.0,6818.0,7164.0,7508.0,7881.0,8270.0,8613.0,8978.0,9391.0,9752.0,10061.0,10414.0,10792.0,11159.0,11480.0,11814.0,12137.0,12446.0,12803.0,13158.0,13558.0,14071.0,14538.0,15078.0,15565.0,16070.0,16609.0,17176.0,17735.0,18217.0,18736.0,19273.0,19803.0,20338.0,20831.0,21402.0,21933.0,22518.0,23070.0,23656.0,24259.0,24854.0,25473.0,26060.0,26637.0
LBE,93.0,179.0,286.0,395.0,530.0,662.0,805.0,947.0,1065.0,1180.0,1273.0,1360.0,1445.0,1546.0,1659.0,1751.0,1835.0,1914.0,1998.0,2080.0,2150.0,2211.0,2288.0,2378.0,2468.0,2561.0,2674.0,2786.0,2865.0,2948.0,3040.0,3132.0,3181.0,3256.0,3335.0,3415.0,3506.0,3599.0,3719.0,3814.0,3899.0,3988.0,4080.0,4171.0,4249.0,4326.0,4409.0,4490.0,4568.0,4641.0,4755.0,4868.0,4975.0,5075.0,5171.0,5262.0,5335.0,5412.0,5496.0,5577.0
LBF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,97.0,147.0,201.0,252.0,304.0,358.0,408.0,462.0,513.0,562.0,613.0,660.0,706.0,755.0,808.0,854.0,907.0,960.0,1011.0,1063.0,1108.0,1159.0
LBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,90.0,140.0,192.0,243.0,295.0,349.0,399.0,452.0,502.0,550.0,601.0,642.0,691.0,740.0,792.0,840.0,894.0,947.0,998.0,1050.0,1098.0,1151.0
LCH,144.0,303.0,478.0,640.0,797.0,969.0,1124.0,1296.0,1457.0,1648.0,1824.0,1993.0,2067.0,2143.0,2223.0,2290.0,2393.0,2460.0,2548.0,2669.0,2811.0,2958.0,3097.0,3226.0,3353.0,3474.0,3613.0,3737.0,3874.0,3957.0,4033.0,4100.0,4166.0,4246.0,4329.0,4414.0,4553.0,4683.0,4830.0,4971.0,5145.0,5313.0,5483.0,5660.0,5826.0,5991.0,6154.0,6315.0,6482.0,6622.0,6787.0,6938.0,7100.0,7234.0,7375.0,7540.0,7707.0,7882.0,8077.0,8233.0
LCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,101.0,221.0,344.0,456.0,590.0,727.0,828.0,893.0,966.0,1025.0,1072.0,1113.0,1156.0,1238.0,1332.0,1437.0,1590.0,1753.0,1850.0,1903.0,1972.0,2030.0,2100.0
LEX,491.0,886.0,1398.0,1986.0,2550.0,3139.0,3744.0,4325.0,4871.0,5455.0,5932.0,6384.0,6735.0,7136.0,7545.0,7901.0,8310.0,8704.0,9147.0,9601.0,10047.0,10547.0,11019.0,11447.0,11922.0,12373.0,12870.0,13308.0,13764.0,14210.0,14620.0,15069.0,15453.0,15844.0,16215.0,16569.0,17268.0,17923.0,18655.0,19511.0,20355.0,21275.0,22225.0,23150.0,23980.0,24898.0,25669.0,26451.0,27190.0,27854.0,28678.0,29471.0,30244.0,30981.0,31734.0,32493.0,33183.0,33959.0,34675.0,35420.0
LFT,482.0,906.0,1400.0,1894.0,2401.0,2886.0,3354.0,3807.0,4231.0,4654.0,5039.0,5428.0,5695.0,5960.0,6208.0,6469.0,6712.0,6946.0,7143.0,7366.0,7631.0,7892.0,8163.0,8463.0,8730.0,8999.0,9335.0,9544.0,9810.0,9996.0,10183.0,10332.0,10496.0,10709.0,10868.0,10999.0,11341.0,11672.0,12055.0,12449.0,12851.0,13233.0,13572.0,13927.0,14289.0,14693.0,15089.0,15447.0,15862.0,16225.0,16612.0,17041.0,17454.0,17872.0,18341.0,18796.0,19224.0,19674.0,20094.0,20521.0
LGA,8624.0,16487.0,25826.0,35092.0,44213.0,52947.0,62064.0,71081.0,79376.0,87823.0,95653.0,103281.0,110757.0,118182.0,126365.0,134004.0,141934.0,150168.0,158184.0,166561.0,174641.0,182469.0,189866.0,197166.0,204329.0,210894.0,218691.0,225982.0,233700.0,241351.0,248863.0,256720.0,263914.0,271982.0,279690.0,287305.0,299930.0,312302.0,325323.0,339180.0,353516.0,367840.0,381776.0,396091.0,409578.0,424210.0,437749.0,451002.0,464352.0,476673.0,491108.0,505211.0,519723.0,533697.0,547540.0,561977.0,575837.0,590352.0,603828.0,617299.0
LGB,758.0,1425.0,2183.0,2938.0,3766.0,4622.0,5532.0,6441.0,7221.0,7992.0,8723.0,9475.0,10215.0,10917.0,11679.0,12438.0,13286.0,14252.0,15254.0,16327.0,17327.0,18399.0,19405.0,20538.0,21828.0,23018.0,24410.0,25762.0,27156.0,28464.0,29825.0,31220.0,32574.0,33978.0,35334.0,36762.0,38275.0,39649.0,41170.0,42647.0,44127.0,45571.0,47058.0,48536.0,49788.0,51043.0,52219.0,53442.0,54644.0,55713.0,56907.0,58209.0,59580.0,60939.0,62340.0,63711.0,65060.0,66396.0,67754.0,69164.0
LIH,951.0,1788.0,2729.0,3628.0,4569.0,5605.0,6687.0,7741.0,8587.0,9465.0,10374.0,11365.0,12365.0,13281.0,14271.0,15212.0,16179.0,17274.0,18418.0,19517.0,20362.0,21257.0,22136.0,23124.0,24083.0,24963.0,25975.0,26943.0,27955.0,29113.0,30314.0,31490.0,32442.0,33434.0,34384.0,35474.0,36598.0,37617.0,38817.0,39955.0,41144.0,42409.0,43729.0,45015.0,46114.0,47250.0,48378.0,49596.0,50728.0,51733.0,52913.0,54014.0,55185.0,56424.0,57713.0,58965.0,59998.0,61097.0,62284.0,63601.0
LIT,883.0,1634.0,2571.0,3444.0,4361.0,5388.0,6434.0,7449.0,8401.0,9436.0,10305.0,11167.0,11768.0,12351.0,13041.0,13714.0,14447.0,15133.0,15865.0,16630.0,17342.0,18113.0,18792.0,19446.0,20069.0,20634.0,21306.0,21921.0,22589.0,23289.0,23893.0,24489.0,25140.0,25838.0,26461.0,26986.0,27942.0,28837.0,29963.0,31094.0,32271.0,33415.0,34605.0,35778.0,36804.0,37893.0,38971.0,40019.0,41031.0,41982.0,43123.0,44236.0,45506.0,46784.0,48075.0,49328.0,50501.0,51762.0,52908.0,54012.0
LNK,197.0,377.0,605.0,888.0,1151.0,1349.0,1579.0,1807.0,2109.0,2395.0,2637.0,2850.0,3080.0,3308.0,3593.0,3791.0,4082.0,4346.0,4617.0,4905.0,5128.0,5381.0,5617.0,5841.0,6091.0,6311.0,6576.0,6825.0,7064.0,7326.0,7597.0,7886.0,8109.0,8343.0,8586.0,8768.0,8930.0,9064.0,9208.0,9321.0,9430.0,9583.0,9749.0,9910.0,10037.0,10177.0,10403.0,10520.0,10643.0,10770.0,10942.0,11074.0,11247.0,11460.0,11683.0,11911.0,12115.0,12301.0,12511.0,12684.0
LRD,201.0,371.0,568.0,766.0,958.0,1151.0,1353.0,1557.0,1752.0,1949.0,2141.0,2324.0,2485.0,2644.0,2813.0,2971.0,3167.0,3311.0,3504.0,3700.0,3883.0,4074.0,4251.0,4403.0,4589.0,4767.0,4970.0,5162.0,5358.0,5525.0,5690.0,5844.0,5995.0,6097.0,6179.0,6267.0,6458.0,6643.0,6851.0,7055.0,7266.0,7466.0,7665.0,7875.0,8066.0,8264.0,8471.0,8646.0,8836.0,9020.0,9230.0,9425.0,9648.0,9883.0,10126.0,10369.0,10588.0,10821.0,11050.0,11267.0
LSE,106.0,202.0,385.0,512.0,624.0,775.0,935.0,1098.0,1242.0,1407.0,1565.0,1746.0,1795.0,1859.0,1943.0,1991.0,2078.0,2101.0,2184.0,2273.0,2356.0,2390.0,2437.0,2497.0,2507.0,2558.0,2720.0,2887.0,3062.0,3259.0,3456.0,3645.0,3788.0,3964.0,4133.0,4312.0,4464.0,4605.0,4782.0,4948.0,5121.0,5307.0,5502.0,5703.0,5875.0,6056.0,6217.0,6388.0,6525.0,6635.0,6812.0,6981.0,7183.0,7379.0,7588.0,7798.0,7974.0,8159.0,8330.0,8508.0
LWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,124.0,192.0,266.0,336.0,402.0,455.0,507.0,558.0,600.0,642.0,693.0,741.0,793.0,844.0,904.0,969.0,1034.0,1086.0,1137.0,1186.0
LWS,53.0,101.0,150.0,197.0,245.0,301.0,363.0,423.0,474.0,527.0,582.0,641.0,696.0,753.0,815.0,875.0,934.0,994.0,1054.0,1116.0,1175.0,1237.0,1295.0,1354.0,1401.0,1443.0,1492.0,1552.0,1612.0,1672.0,1757.0,1848.0,1929.0,1991.0,2046.0,2105.0,2155.0,2199.0,2254.0,2310.0,2367.0,2422.0,2482.0,2544.0,2600.0,2679.0,2754.0,2821.0,2885.0,2940.0,3019.0,3096.0,3176.0,3263.0,3356.0,3449.0,3539.0,3632.0,3719.0,3810.0
LYH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,96.0,181.0,289.0,412.0,526.0,617.0,719.0,853.0,924.0,983.0,1016.0,1062.0,1112.0,1169.0,1229.0,1323.0,1389.0,1448.0,1507.0,1590.0,1711.0,1823.0,1915.0
MAF,764.0,1465.0,2314.0,3045.0,3714.0,4336.0,4981.0,5613.0,6228.0,6820.0,7326.0,7844.0,8306.0,8759.0,9269.0,9765.0,10254.0,10703.0,11144.0,11635.0,12090.0,12610.0,13107.0,13585.0,14044.0,14471.0,14989.0,15425.0,15862.0,16274.0,16730.0,17155.0,17559.0,18008.0,18399.0,18824.0,19545.0,20211.0,20965.0,21679.0,22405.0,23128.0,23876.0,24646.0,25366.0,26104.0,26742.0,27418.0,28135.0,28795.0,29571.0,30315.0,31083.0,31847.0,32643.0,33467.0,34290.0,35142.0,35937.0,36758.0
MBS,160.0,298.0,460.0,653.0,835.0,986.0,1129.0,1264.0,1374.0,1514.0,1652.0,1794.0,1978.0,2129.0,2249.0,2426.0,2519.0,2751.0,2951.0,3147.0,3282.0,3435.0,3572.0,3739.0,3902.0,4093.0,4299.0,4515.0,4685.0,4886.0,5135.0,5385.0,5612.0,5865.0,6108.0,6291.0,6484.0,6673.0,6932.0,7178.0,7430.0,7678.0,7921.0,8175.0,8417.0,8616.0,8847.0,9083.0,9256.0,9410.0,9665.0,9849.0,10074.0,10315.0,10539.0,10795.0,10973.0,11176.0,11359.0,11577.0
MCI,3181.0,5941.0,9428.0,13018.0,16769.0,20533.0,24312.0,27937.0,31298.0,34834.0,38311.0,41642.0,44903.0,47998.0,51616.0,55184.0,59033.0,62871.0,66749.0,70534.0,74049.0,77691.0,81208.0,84666.0,88106.0,91313.0,95168.0,98805.0,102735.0,106715.0,110752.0,114697.0,118266.0,122090.0,125651.0,129161.0,133407.0,137220.0,141880.0,146439.0,151199.0,156103.0,161094.0,166056.0,170537.0,175418.0,179830.0,184409.0,188702.0,192530.0,197134.0,201586.0,206205.0,210797.0,215524.0,220241.0,224729.0,229476.0,233733.0,238059.0
MCO,9867.0,18777.0,29890.0,40302.0,50602.0,60694.0,71119.0,80667.0,89009.0,98015.0,107856.0,118538.0,128980.0,138998.0,150659.0,161478.0,171954.0,182478.0,193437.0,203467.0,212266.0,221333.0,231463.0,242392.0,253211.0,263161.0,275147.0,286652.0,297555.0,308625.0,320271.0,331197.0,339365.0,349492.0,360051.0,371456.0,382847.0,393481.0,406064.0,417748.0,429343.0,440902.0,452629.0,463531.0,473432.0,484327.0,495706.0,507982.0,519819.0,530578.0,543711.0,555660.0,567569.0,579161.0,591239.0,602596.0,611974.0,623344.0,635370.0,648369.0
MDT,287.0,562.0,935.0,1232.0,1550.0,1837.0,2110.0,2395.0,2630.0,2915.0,3237.0,3495.0,3671.0,3806.0,3978.0,4169.0,4420.0,4598.0,4765.0,4963.0,5227.0,5522.0,5803.0,6000.0,6176.0,6367.0,6611.0,6876.0,7122.0,7372.0,7633.0,7911.0,8225.0,8513.0,8794.0,9045.0,9533.0,9997.0,10470.0,11027.0,11565.0,12056.0,12581.0,13153.0,13646.0,14203.0,14701.0,15163.0,15636.0,16113.0,16699.0,17175.0,17620.0,18145.0,18697.0,19249.0,19757.0,20322.0,20833.0,21327.0
MDW,6500.0,12076.0,19249.0,26613.0,34078.0,41786.0,50039.0,57886.0,65186.0,72784.0,79545.0,86283.0,92806.0,98747.0,105876.0,113129.0,120567.0,128346.0,136180.0,143939.0,151181.0,158668.0,165523.0,172313.0,178706.0,184441.0,191558.0,198626.0,206045.0,213782.0,221758.0,229538.0,236536.0,244009.0,251050.0,258125.0,264456.0,269596.0,276763.0,284002.0,291448.0,299038.0,306997.0,314625.0,321693.0,329181.0,336079.0,343008.0,348628.0,353733.0,360559.0,367387.0,374436.0,381465.0,388735.0,396019.0,402798.0,410166.0,416641.0,423343.0
MEI,83.0,154.0,234.0,315.0,396.0,477.0,562.0,644.0,726.0,808.0,887.0,970.0,1051.0,1129.0,1214.0,1294.0,1378.0,1460.0,1542.0,1626.0,1708.0,1790.0,1870.0,1952.0,2033.0,2109.0,2194.0,2273.0,2351.0,2440.0,2530.0,2620.0,2709.0,2800.0,2890.0,2979.0,3067.0,3148.0,3240.0,3330.0,3421.0,3509.0,3600.0,3692.0,3781.0,3872.0,3959.0,4050.0,4137.0,4219.0,4311.0,4393.0,4483.0,4569.0,4660.0,4752.0,4814.0,4875.0,4934.0,4994.0
MEM,1213.0,2234.0,3519.0,5033.0,6500.0,7783.0,9120.0,10425.0,11755.0,13265.0,14694.0,15891.0,17008.0,18026.0,19037.0,20173.0,21334.0,22608.0,23840.0,25067.0,26269.0,27534.0,28741.0,29802.0,30937.0,32007.0,33272.0,34505.0,35777.0,37025.0,38308.0,39567.0,40758.0,42031.0,43125.0,44177.0,45903.0,47513.0,49386.0,51242.0,53225.0,55177.0,57135.0,59083.0,60944.0,62939.0,64854.0,66765.0,68655.0,70363.0,72496.0,74565.0,76800.0,79013.0,81288.0,83492.0,85538.0,87781.0,89861.0,91999.0
MFE,371.0,700.0,1051.0,1450.0,1840.0,2169.0,2422.0,2675.0,2912.0,3143.0,3339.0,3525.0,3718.0,3908.0,4073.0,4251.0,4443.0,4598.0,4795.0,4971.0,5153.0,5339.0,5528.0,5713.0,5867.0,6019.0,6190.0,6401.0,6606.0,6764.0,6948.0,7092.0,7251.0,7446.0,7640.0,7809.0,8136.0,8444.0,8793.0,9130.0,9478.0,9879.0,10315.0,10732.0,11102.0,11487.0,11877.0,12282.0,12684.0,13071.0,13526.0,13923.0,14372.0,14847.0,15364.0,15849.0,16302.0,16777.0,17240.0,17725.0
MFR,213.0,394.0,606.0,808.0,1032.0,1240.0,1481.0,1727.0,1964.0,2204.0,2432.0,2670.0,2898.0,3111.0,3318.0,3541.0,3805.0,4062.0,4336.0,4613.0,4879.0,5124.0,5352.0,5586.0,5784.0,5964.0,6192.0,6389.0,6596.0,6882.0,7185.0,7519.0,7838.0,8197.0,8544.0,8910.0,9251.0,9551.0,9811.0,10195.0,10611.0,11048.0,11531.0,11957.0,12326.0,12703.0,13071.0,13519.0,13854.0,14110.0,14411.0,14660.0,14913.0,15208.0,15524.0,15839.0,16216.0,16653.0,17047.0,17498.0
MGM,277.0,520.0,811.0,1090.0,1371.0,1653.0,1943.0,2232.0,2533.0,2838.0,3126.0,3412.0,3602.0,3784.0,3982.0,4203.0,4411.0,4607.0,4800.0,4995.0,5213.0,5436.0,5646.0,5844.0,6019.0,6220.0,6451.0,6564.0,6744.0,6881.0,6908.0,6976.0,7075.0,7242.0,7340.0,7441.0,7729.0,8023.0,8376.0,8733.0,9106.0,9469.0,9840.0,10227.0,10570.0,10891.0,11184.0,11467.0,11759.0,12026.0,12341.0,12634.0,12975.0,13297.0,13628.0,13956.0,14256.0,14569.0,14863.0,15142.0
MHK,140.0,258.0,405.0,545.0,686.0,824.0,975.0,1128.0,1274.0,1423.0,1562.0,1711.0,1711.0,1711.0,1711.0,1711.0,1711.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1712.0,1760.0,1886.0,2022.0,2160.0,2286.0,2372.0,2459.0,2543.0,2616.0,2757.0,2880.0,3029.0,3169.0,3321.0,3462.0,3632.0,3787.0,3925.0,4071.0,4227.0,4388.0,4514.0,4634.0,4781.0,4922.0,5087.0,5258.0,5433.0,5609.0,5777.0,5954.0,6130.0,6293.0
MHT,441.0,806.0,1405.0,2041.0,2650.0,3231.0,3816.0,4419.0,5025.0,5596.0,6153.0,6686.0,7109.0,7553.0,8018.0,8592.0,9258.0,9876.0,10405.0,10965.0,11561.0,12184.0,12744.0,13264.0,13756.0,14173.0,14612.0,15072.0,15616.0,16098.0,16629.0,17161.0,17724.0,18314.0,18842.0,19299.0,20033.0,20754.0,21599.0,22530.0,23338.0,24174.0,24986.0,25827.0,26558.0,27330.0,28015.0,28647.0,29219.0,29775.0,30418.0,31088.0,31802.0,32477.0,33146.0,33829.0,34462.0,35223.0,35940.0,36579.0
MIA,6546.0,12330.0,18957.0,25361.0,31643.0,37729.0,44044.0,50282.0,55885.0,61814.0,67680.0,74230.0,80125.0,85806.0,91987.0,97821.0,103893.0,109700.0,115544.0,121195.0,126281.0,131433.0,136917.0,142931.0,148787.0,154037.0,160131.0,165793.0,171534.0,177074.0,182798.0,188352.0,192184.0,197599.0,203037.0,208946.0,216651.0,223683.0,231427.0,238756.0,246072.0,253214.0,260542.0,267708.0,274299.0,281194.0,287970.0,295632.0,303445.0,310589.0,318525.0,325512.0,332834.0,339798.0,347028.0,354215.0,360939.0,368098.0,375177.0,383516.0
MKE,2490.0,4702.0,7604.0,10392.0,13144.0,15870.0,18728.0,21443.0,23975.0,26606.0,29273.0,31803.0,34459.0,36982.0,39891.0,42623.0,45367.0,48269.0,51126.0,53915.0,56458.0,59034.0,61504.0,63932.0,66408.0,68711.0,71528.0,74257.0,76834.0,79413.0,82050.0,84716.0,86884.0,89177.0,91491.0,93687.0,96433.0,98942.0,101983.0,104709.0,107487.0,110232.0,113034.0,115717.0,118138.0,120687.0,123115.0,125570.0,127894.0,130051.0,132825.0,135467.0,138050.0,140600.0,143218.0,145788.0,148264.0,150848.0,153235.0,155723.0
MKG,54.0,100.0,159.0,214.0,272.0,327.0,387.0,446.0,505.0,567.0,623.0,680.0,739.0,792.0,848.0,902.0,959.0,1014.0,1069.0,1121.0,1175.0,1232.0,1286.0,1334.0,1378.0,1429.0,1484.0,1538.0,1595.0,1648.0,1703.0,1758.0,1813.0,1870.0,1925.0,1975.0,2028.0,2076.0,2137.0,2196.0,2249.0,2306.0,2364.0,2423.0,2480.0,2541.0,2597.0,2655.0,2703.0,2751.0,2813.0,2869.0,2927.0,2987.0,3046.0,3106.0,3165.0,3226.0,3282.0,3341.0
MLB,118.0,223.0,347.0,466.0,580.0,715.0,844.0,976.0,1082.0,1198.0,1309.0,1438.0,1555.0,1661.0,1808.0,1953.0,2096.0,2236.0,2367.0,2492.0,2600.0,2709.0,2817.0,2942.0,3055.0,3157.0,3298.0,3429.0,3572.0,3714.0,3850.0,3983.0,4082.0,4200.0,4312.0,4407.0,4603.0,4799.0,5065.0,5273.0,5480.0,5657.0,5840.0,6034.0,6226.0,6433.0,6630.0,6829.0,7038.0,7228.0,7479.0,7690.0,7907.0,8124.0,8347.0,8575.0,8754.0,8964.0,9173.0,9405.0
MLI,401.0,758.0,1094.0,1489.0,1793.0,2113.0,2420.0,2724.0,3068.0,3371.0,3658.0,3922.0,4137.0,4230.0,4412.0,4717.0,4979.0,5262.0,5420.0,5589.0,5734.0,5978.0,6234.0,6418.0,6637.0,6844.0,7054.0,7331.0,7644.0,7915.0,8218.0,8516.0,8734.0,8910.0,9111.0,9322.0,9684.0,10033.0,10467.0,10911.0,11354.0,11781.0,12206.0,12650.0,13065.0,13497.0,13849.0,14254.0,14642.0,14977.0,15360.0,15736.0,16150.0,16568.0,17003.0,17406.0,17771.0,18190.0,18547.0,18944.0
