Date,Airline,DelayType,DelayValue
2018-01,YV,SecurityDelay,0.02
2018-01,YV,LateAircraftDelay,4.2
2018-01,YX,CarrierDelay,2.84
2018-01,YX,WeatherDelay,1
2018-01,YX,NASDelay,3.67
2018-01,YX,SecurityDelay,0.01
2018-01,YX,LateAircraftDelay,4.27
2018-01,AA,CarrierDelay,3.54
2018-01,AA,WeatherDelay,0.52
2018-01,AA,NASDelay,2.1
2018-01,AA,SecurityDelay,0.02
2018-01,AA,LateAircraftDelay,3.21
2018-01,DL,CarrierDelay,3.18
2018-01,DL,WeatherDelay,1.89
2018-01,DL,NASDelay,2.59
2018-01,DL,SecurityDelay,0
2018-01,DL,LateAircraftDelay,3.02
2018-02,F9,CarrierDelay,4.73
2018-02,F9,WeatherDelay,0.18
2018-02,F9,NASDelay,3.82
2018-02,F9,LateAircraftDelay,10.01
2018-02,B6,CarrierDelay,5.47
2018-02,B6,WeatherDelay,0.18
2018-02,B6,NASDelay,3.05
2018-02,B6,SecurityDelay,0.02
2018-02,B6,LateAircraftDelay,5.37
2018-02,EV,CarrierDelay,6.4
2018-02,EV,WeatherDelay,0.81
2018-02,EV,NASDelay,5.4
2018-02,EV,LateAircraftDelay,6.07
2018-02,G4,CarrierDelay,6.17
2018-02,G4,WeatherDelay,0.67
2018-02,G4,NASDelay,2.25
2018-02,G4,SecurityDelay,0.04
2018-02,G4,LateAircraftDelay,6.22
2018-02,HA,CarrierDelay,4.05
2018-02,HA,WeatherDelay,0.69
2018-02,HA,NASDelay,0.04
2018-02,HA,SecurityDelay,0
2018-02,HA,LateAircraftDelay,3.56
2018-02,MQ,CarrierDelay,2.96
2018-02,MQ,WeatherDelay,1.84
2018-02,MQ,NASDelay,4.11
2018-02,MQ,SecurityDelay,0.01
2018-02,MQ,LateAircraftDelay,6
2018-02,NK,CarrierDelay,2.99
2018-02,NK,WeatherDelay,0.41
2018-02,NK,NASDelay,6.12
2018-02,NK,SecurityDelay,0.02
2018-02,NK,LateAircraftDelay,4.29
2018-02,OH,CarrierDelay,3.91
2018-02,OH,WeatherDelay,1.36
2018-02,OH,NASDelay,2.1
2018-02,OH,SecurityDelay,0.03
2018-02,OH,LateAircraftDelay,9.53
2018-02,OO,CarrierDelay,5.34
2018-02,OO,WeatherDelay,1.41
2018-02,OO,NASDelay,3.42
2018-02,OO,SecurityDelay,0.01
2018-02,OO,LateAircraftDelay,6.91
2018-02,VX,CarrierDelay,2.48
2018-02,VX,WeatherDelay,0.02
2018-02,VX,NASDelay,3.36
2018-02,VX,SecurityDelay,0.01
2018-02,VX,LateAircraftDelay,2.26
2018-02,WN,CarrierDelay,2.97
2018-02,WN,WeatherDelay,0.17
2018-02,WN,NASDelay,1.82
2018-02,WN,SecurityDelay,0.03
2018-02,WN,LateAircraftDelay,4.56
2018-02,YV,CarrierDelay,4.81
2018-02,YV,WeatherDelay,1.73
2018-02,YV,NASDelay,2.91
2018-02,YV,SecurityDelay,0.04
2018-02,YV,LateAircraftDelay,6.62
2018-02,YX,CarrierDelay,2.47
2018-02,YX,WeatherDelay,0.4
2018-02,YX,NASDelay,3.95
2018-02,YX,SecurityDelay,0.02
2018-02,YX,LateAircraftDelay,3.83
2018-02,AA,CarrierDelay,3.3
2018-02,AA,WeatherDelay,0.54
2018-02,AA,NASDelay,2.92
2018-02,AA,SecurityDelay,0.01
2018-02,AA,LateAircraftDelay,3.68
2018-02,AS,CarrierDelay,1.8
2018-02,AS,WeatherDelay,0.26
2018-02,AS,NASDelay,2.36
2018-02,AS,SecurityDelay,0.03
2018-02,AS,LateAircraftDelay,1.53
2018-02,DL,CarrierDelay,3.08
2018-02,DL,WeatherDelay,0.73
2018-02,DL,NASDelay,1.95
2018-02,DL,SecurityDelay,0.01
2018-02,DL,LateAircraftDelay,2.48
2018-02,UA,CarrierDelay,2.04
2018-02,UA,WeatherDelay,0.69
2018-02,UA,NASDelay,3.51
2018-02,UA,SecurityDelay,0.01
2018-02,UA,LateAircraftDelay,2.82
2018-02,9E,CarrierDelay,4.78
2018-02,9E,WeatherDelay,1.62
2018-02,9E,NASDelay,3.65
2018-02,9E,LateAircraftDelay,6.37
2018-03,F9,CarrierDelay,3.79
2018-03,F9,WeatherDelay,0.22
2018-03,F9,NASDelay,3.26
2018-03,F9,LateAircraftDelay,5.99
2018-03,EV,CarrierDelay,5.39
2018-03,EV,WeatherDelay,0.24
2018-03,EV,NASDelay,3.29
2018-03,EV,LateAircraftDelay,4.02
2018-03,G4,CarrierDelay,5.79
2018-03,G4,WeatherDelay,0.47
2018-03,G4,NASDelay,2.05
2018-03,G4,SecurityDelay,0.06
2018-03,G4,LateAircraftDelay,6.18
2018-03,MQ,CarrierDelay,2.25
2018-03,MQ,WeatherDelay,0.38
2018-03,MQ,NASDelay,1.58
2018-03,MQ,SecurityDelay,0.01
2018-03,MQ,LateAircraftDelay,2.73
2018-03,NK,CarrierDelay,2.22
2018-03,NK,WeatherDelay,0.25
2018-03,NK,NASDelay,4.02
2018-03,NK,SecurityDelay,0.01
2018-03,NK,LateAircraftDelay,2.64
2018-03,OH,CarrierDelay,3.46
2018-03,OH,WeatherDelay,0.39
2018-03,OH,NASDelay,1.52
2018-03,OH,SecurityDelay,0.01
2018-03,OH,LateAircraftDelay,5.29
2018-03,OO,CarrierDelay,3.88
2018-03,OO,WeatherDelay,0.69
2018-03,OO,NASDelay,2.63
2018-03,OO,SecurityDelay,0.01
2018-03,OO,LateAircraftDelay,4.29
2018-03,VX,CarrierDelay,4.36
2018-03,VX,WeatherDelay,0.15
2018-03,VX,NASDelay,6.73
2018-03,VX,SecurityDelay,0.07
2018-03,VX,LateAircraftDelay,4.43
2018-03,WN,CarrierDelay,3.08
2018-03,WN,WeatherDelay,0.16
2018-03,WN,NASDelay,1.38
2018-03,WN,SecurityDelay,0.03
2018-03,WN,LateAircraftDelay,4.61
2018-03,YV,CarrierDelay,3.25
2018-03,YV,WeatherDelay,0.52
2018-03,YV,NASDelay,1.17
2018-03,YV,SecurityDelay,0.02
2018-03,YV,LateAircraftDelay,2.67
2018-03,YX,CarrierDelay,2.11
2018-03,YX,WeatherDelay,0.34
2018-03,YX,NASDelay,2.73
2018-03,YX,SecurityDelay,0.01
2018-03,YX,LateAircraftDelay,3.35
2018-03,AA,CarrierDelay,3.22
2018-03,AA,WeatherDelay,0.23
2018-03,AA,NASDelay,1.62
2018-03,AA,SecurityDelay,0.02
2018-03,AA,LateAircraftDelay,2.99
2018-03,AS,CarrierDelay,1.36
2018-03,AS,WeatherDelay,0.2
2018-03,AS,NASDelay,1.97
2018-03,AS,SecurityDelay,0.04
2018-03,AS,LateAircraftDelay,1.42
2018-03,DL,CarrierDelay,2.78
2018-03,DL,WeatherDelay,0.73
2018-03,DL,NASDelay,1.7
2018-03,DL,SecurityDelay,0.01
2018-03,DL,LateAircraftDelay,1.83
2018-03,HA,CarrierDelay,3.3
2018-03,HA,WeatherDelay,0.19
2018-03,HA,NASDelay,0.15
2018-03,HA,SecurityDelay,0.02
2018-03,HA,LateAircraftDelay,2
2018-03,9E,CarrierDelay,4.05
2018-03,9E,WeatherDelay,0.43
2018-03,9E,NASDelay,2.57
2018-03,9E,SecurityDelay,0.02
2018-03,9E,LateAircraftDelay,4.53
2018-03,B6,CarrierDelay,7.17
2018-03,B6,WeatherDelay,0.41
2018-03,B6,NASDelay,3.32
2018-03,B6,SecurityDelay,0.05
2018-03,B6,LateAircraftDelay,8
2018-03,UA,CarrierDelay,2.34
2018-03,UA,WeatherDelay,0.47
2018-03,UA,NASDelay,3.04
2018-03,UA,LateAircraftDelay,3.27
2018-04,UA,CarrierDelay,2.52
2018-04,UA,WeatherDelay,0.47
2018-04,UA,NASDelay,3.52
2018-04,UA,LateAircraftDelay,4.16
2018-04,F9,CarrierDelay,4.98
2018-04,F9,WeatherDelay,0.17
2018-04,F9,NASDelay,3.28
2018-04,F9,LateAircraftDelay,9.57
2018-04,EV,CarrierDelay,4.54
2018-04,EV,WeatherDelay,0.5
2018-04,EV,NASDelay,4.38
2018-04,EV,LateAircraftDelay,4.46
2018-04,G4,CarrierDelay,6.17
2018-04,G4,WeatherDelay,0.51
2018-04,G4,NASDelay,2.32
2018-04,G4,SecurityDelay,0.03
2018-04,G4,LateAircraftDelay,6.09
2018-04,HA,CarrierDelay,3.35
2018-04,HA,WeatherDelay,0.31
2018-04,HA,NASDelay,0.23
2018-04,HA,SecurityDelay,0.01
2018-04,HA,LateAircraftDelay,1.66
2018-04,MQ,CarrierDelay,2.33
2018-04,MQ,WeatherDelay,0.77
2018-04,MQ,NASDelay,2.67
2018-04,MQ,SecurityDelay,0
2018-04,MQ,LateAircraftDelay,3.54
2018-04,NK,CarrierDelay,0.43
2018-04,NK,WeatherDelay,0.02
2018-04,NK,NASDelay,12.49
2018-04,NK,SecurityDelay,0
2018-04,NK,LateAircraftDelay,0.77
2018-04,OH,CarrierDelay,3.2
2018-04,OH,WeatherDelay,0.46
2018-04,OH,NASDelay,1.76
2018-04,OH,SecurityDelay,0.03
2018-04,OH,LateAircraftDelay,5.67
2018-04,OO,CarrierDelay,3.43
2018-04,OO,WeatherDelay,0.9
2018-04,OO,NASDelay,2.37
2018-04,OO,SecurityDelay,0.01
2018-04,OO,LateAircraftDelay,4.15
2018-04,WN,CarrierDelay,3.57
2018-04,WN,WeatherDelay,0.19
2018-04,WN,NASDelay,1.52
2018-04,WN,SecurityDelay,0.02
2018-04,WN,LateAircraftDelay,5.62
2018-04,YV,CarrierDelay,3.78
2018-04,YV,WeatherDelay,0.55
2018-04,YV,NASDelay,1.58
2018-04,YV,SecurityDelay,0.01
2018-04,YV,LateAircraftDelay,3.03
2018-04,YX,CarrierDelay,2.53
2018-04,YX,WeatherDelay,0.72
2018-04,YX,NASDelay,3.95
2018-04,YX,SecurityDelay,0
2018-04,YX,LateAircraftDelay,4.4
2018-04,AA,CarrierDelay,3.28
2018-04,AA,WeatherDelay,0.39
2018-04,AA,NASDelay,2.15
2018-04,AA,SecurityDelay,0.01
2018-04,AA,LateAircraftDelay,3.28
2018-04,AS,CarrierDelay,2.19
2018-04,AS,WeatherDelay,0.08
2018-04,AS,NASDelay,3.03
2018-04,AS,SecurityDelay,0.03
2018-04,AS,LateAircraftDelay,2.16
2018-04,DL,CarrierDelay,2.95
2018-04,DL,WeatherDelay,0.51
2018-04,DL,NASDelay,2.22
2018-04,DL,SecurityDelay,0.01
2018-04,DL,LateAircraftDelay,2.2
2018-04,9E,CarrierDelay,3.76
2018-04,9E,WeatherDelay,0.97
2018-04,9E,NASDelay,3.98
2018-04,9E,SecurityDelay,0
2018-04,9E,LateAircraftDelay,6.77
2018-04,B6,CarrierDelay,6.8
2018-04,B6,WeatherDelay,0.5
2018-04,B6,NASDelay,4.65
2018-04,B6,SecurityDelay,0.02
2018-04,B6,LateAircraftDelay,9.96
2018-05,F9,CarrierDelay,5.18
2018-05,F9,WeatherDelay,0.18
2018-05,F9,NASDelay,4.3
2018-05,F9,LateAircraftDelay,11.84
2018-05,EV,CarrierDelay,4.43
2018-05,EV,WeatherDelay,0.73
2018-05,EV,NASDelay,4.44
2018-05,EV,LateAircraftDelay,3.43
2018-05,G4,CarrierDelay,8.02
2018-05,G4,WeatherDelay,0.67
2018-05,G4,NASDelay,2.37
2018-05,G4,SecurityDelay,0.03
2018-05,G4,LateAircraftDelay,8.02
2018-05,HA,CarrierDelay,2.49
2018-05,HA,WeatherDelay,0.14
2018-05,HA,NASDelay,0.09
2018-05,HA,SecurityDelay,0
2018-05,HA,LateAircraftDelay,1.07
2018-05,MQ,CarrierDelay,2.96
2018-05,MQ,WeatherDelay,1.29
2018-05,MQ,NASDelay,3.6
2018-05,MQ,SecurityDelay,0.02
2018-05,MQ,LateAircraftDelay,5.18
2018-05,NK,CarrierDelay,2.54
2018-05,NK,WeatherDelay,0.76
2018-05,NK,NASDelay,7.33
2018-05,NK,SecurityDelay,0.03
2018-05,NK,LateAircraftDelay,4.58
2018-05,OH,CarrierDelay,3.78
2018-05,OH,WeatherDelay,1.38
2018-05,OH,NASDelay,2.75
2018-05,OH,SecurityDelay,0.02
2018-05,OH,LateAircraftDelay,7.86
2018-05,OO,CarrierDelay,4.2
2018-05,OO,WeatherDelay,1.55
2018-05,OO,NASDelay,3.46
2018-05,OO,SecurityDelay,0.04
2018-05,OO,LateAircraftDelay,5.6
2018-05,WN,CarrierDelay,3.58
2018-05,WN,WeatherDelay,0.36
2018-05,WN,NASDelay,1.93
2018-05,WN,SecurityDelay,0.03
2018-05,WN,LateAircraftDelay,6.18
2018-05,YV,CarrierDelay,3.74
2018-05,YV,WeatherDelay,1.04
2018-05,YV,NASDelay,2.01
2018-05,YV,SecurityDelay,0.01
2018-05,YV,LateAircraftDelay,5.07
2018-05,YX,CarrierDelay,2.57
2018-05,YX,WeatherDelay,0.77
2018-05,YX,NASDelay,4.2
2018-05,YX,SecurityDelay,0.01
2018-05,YX,LateAircraftDelay,4.28
2018-05,AA,CarrierDelay,4.21
2018-05,AA,WeatherDelay,0.75
2018-05,AA,NASDelay,3.22
2018-05,AA,SecurityDelay,0.01
2018-05,AA,LateAircraftDelay,5.34
2018-05,DL,CarrierDelay,3.29
2018-05,DL,WeatherDelay,0.57
2018-05,DL,NASDelay,2.64
2018-05,DL,SecurityDelay,0.01
2018-05,DL,LateAircraftDelay,2.26
2018-05,9E,CarrierDelay,3.49
2018-05,9E,WeatherDelay,1.05
2018-05,9E,NASDelay,3.3
2018-05,9E,SecurityDelay,0
2018-05,9E,LateAircraftDelay,4.17
2018-05,AS,CarrierDelay,2.25
2018-05,AS,WeatherDelay,0.16
2018-05,AS,NASDelay,3.68
2018-05,AS,SecurityDelay,0.02
2018-05,AS,LateAircraftDelay,2.1
2018-05,B6,CarrierDelay,5.74
2018-05,B6,WeatherDelay,0.4
2018-05,B6,NASDelay,4.33
2018-05,B6,SecurityDelay,0.03
2018-05,B6,LateAircraftDelay,7.53
2018-05,UA,CarrierDelay,3.12
2018-05,UA,WeatherDelay,0.95
2018-05,UA,NASDelay,5.24
2018-05,UA,LateAircraftDelay,5.66
2018-06,9E,CarrierDelay,3.67
2018-06,9E,WeatherDelay,0.98
2018-06,9E,NASDelay,3.73
2018-06,9E,SecurityDelay,0
2018-06,9E,LateAircraftDelay,5.48
2018-06,AS,CarrierDelay,2.37
2018-06,AS,WeatherDelay,0.13
2018-06,AS,NASDelay,2.94
2018-06,AS,SecurityDelay,0.03
2018-06,AS,LateAircraftDelay,1.95
2018-06,B6,CarrierDelay,4.8
2018-06,B6,WeatherDelay,0.57
2018-06,B6,NASDelay,3.77
2018-06,B6,SecurityDelay,0.03
2018-06,B6,LateAircraftDelay,6.69
2018-06,EV,CarrierDelay,5.98
2018-06,EV,WeatherDelay,0.61
2018-06,EV,NASDelay,5.63
2018-06,EV,LateAircraftDelay,4.93
2018-06,G4,CarrierDelay,8.94
2018-06,G4,WeatherDelay,1.1
2018-06,G4,NASDelay,2.71
2018-06,G4,SecurityDelay,0.03
2018-06,G4,LateAircraftDelay,10.5
2018-06,HA,CarrierDelay,2.85
2018-06,HA,WeatherDelay,0.05
2018-06,HA,NASDelay,0.06
2018-06,HA,SecurityDelay,0.01
2018-06,HA,LateAircraftDelay,1.07
2018-06,MQ,CarrierDelay,3.96
2018-06,MQ,WeatherDelay,1.2
2018-06,MQ,NASDelay,4.55
2018-06,MQ,SecurityDelay,0.01
2018-06,MQ,LateAircraftDelay,7.04
2018-06,NK,CarrierDelay,1.43
2018-06,NK,WeatherDelay,0.52
2018-06,NK,NASDelay,11.77
2018-06,NK,SecurityDelay,0.02
2018-06,NK,LateAircraftDelay,2.62
2018-06,OH,CarrierDelay,8.06
2018-06,OH,WeatherDelay,1.29
2018-06,OH,NASDelay,2.94
2018-06,OH,SecurityDelay,0.02
2018-06,OH,LateAircraftDelay,10.72
2018-06,OO,CarrierDelay,4.94
2018-06,OO,WeatherDelay,1.31
2018-06,OO,NASDelay,3.32
2018-06,OO,SecurityDelay,0
2018-06,OO,LateAircraftDelay,6.8
2018-06,WN,CarrierDelay,3.5
2018-06,WN,WeatherDelay,0.4
2018-06,WN,NASDelay,1.76
2018-06,WN,SecurityDelay,0.03
2018-06,WN,LateAircraftDelay,5.81
2018-06,AA,CarrierDelay,4.97
2018-06,AA,WeatherDelay,1.11
2018-06,AA,NASDelay,3.25
2018-06,AA,SecurityDelay,0.01
2018-06,AA,LateAircraftDelay,6.51
2018-06,YV,CarrierDelay,4.39
2018-06,YV,WeatherDelay,1.36
2018-06,YV,NASDelay,1.82
2018-06,YV,SecurityDelay,0.02
2018-06,YV,LateAircraftDelay,6.14
2018-06,YX,CarrierDelay,3.69
2018-06,YX,WeatherDelay,0.69
2018-06,YX,NASDelay,4.45
2018-06,YX,SecurityDelay,0.01
2018-06,YX,LateAircraftDelay,5.36
2018-06,F9,CarrierDelay,8.01
2018-06,F9,WeatherDelay,0.46
2018-06,F9,NASDelay,5.18
2018-06,F9,LateAircraftDelay,17.3
2018-06,UA,CarrierDelay,3.83
2018-06,UA,WeatherDelay,0.96
2018-06,UA,NASDelay,4.96
2018-06,UA,SecurityDelay,0
2018-06,UA,LateAircraftDelay,7.61
2018-06,DL,CarrierDelay,4.63
2018-06,DL,WeatherDelay,1.38
2018-06,DL,NASDelay,3.31
2018-06,DL,SecurityDelay,0.01
2018-06,DL,LateAircraftDelay,4.71
2018-07,9E,CarrierDelay,3.3
2018-07,9E,WeatherDelay,1.21
2018-07,9E,NASDelay,5.83
2018-07,9E,SecurityDelay,0
2018-07,9E,LateAircraftDelay,6.52
2018-07,B6,CarrierDelay,6.07
2018-07,B6,WeatherDelay,1.11
2018-07,B6,NASDelay,6.29
2018-07,B6,SecurityDelay,0.03
2018-07,B6,LateAircraftDelay,10.09
2018-07,EV,CarrierDelay,5.68
2018-07,EV,WeatherDelay,0.51
2018-07,EV,NASDelay,5.43
2018-07,EV,LateAircraftDelay,5.44
2018-07,WN,CarrierDelay,3.99
2018-07,WN,WeatherDelay,0.54
2018-07,WN,NASDelay,2.19
2018-07,WN,SecurityDelay,0.04
2018-07,WN,LateAircraftDelay,6.66
2018-07,YV,CarrierDelay,5.08
2018-07,YV,WeatherDelay,1.86
2018-07,YV,NASDelay,2.64
2018-07,YV,SecurityDelay,0.02
2018-07,YV,LateAircraftDelay,7.62
2018-07,AA,CarrierDelay,5.67
2018-07,AA,WeatherDelay,1.33
2018-07,AA,NASDelay,4.23
2018-07,AA,SecurityDelay,0.03
2018-07,AA,LateAircraftDelay,7.61
2018-07,DL,CarrierDelay,3.52
2018-07,DL,WeatherDelay,0.99
2018-07,DL,NASDelay,3.53
2018-07,DL,SecurityDelay,0.01
2018-07,DL,LateAircraftDelay,4.03
2018-07,G4,CarrierDelay,7.34
2018-07,G4,WeatherDelay,1.76
2018-07,G4,NASDelay,4.1
2018-07,G4,SecurityDelay,0.02
2018-07,G4,LateAircraftDelay,11.31
2018-07,MQ,CarrierDelay,3.12
2018-07,MQ,WeatherDelay,0.91
2018-07,MQ,NASDelay,3.67
2018-07,MQ,SecurityDelay,0.02
2018-07,MQ,LateAircraftDelay,5.8
2018-07,HA,CarrierDelay,2.28
2018-07,HA,WeatherDelay,0.01
2018-07,HA,NASDelay,0.06
2018-07,HA,SecurityDelay,0.02
2018-07,HA,LateAircraftDelay,0.62
2018-07,NK,CarrierDelay,3.43
2018-07,NK,WeatherDelay,1.07
2018-07,NK,NASDelay,9.6
2018-07,NK,SecurityDelay,0.01
2018-07,NK,LateAircraftDelay,5.82
2018-07,OH,CarrierDelay,3.6
2018-07,OH,WeatherDelay,1.54
2018-07,OH,NASDelay,2.96
2018-07,OH,SecurityDelay,0.02
2018-07,OH,LateAircraftDelay,8.29
2018-07,UA,CarrierDelay,4.23
2018-07,UA,WeatherDelay,1.14
2018-07,UA,NASDelay,4.86
2018-07,UA,LateAircraftDelay,8.07
2018-07,YX,CarrierDelay,3.03
2018-07,YX,WeatherDelay,0.8
2018-07,YX,NASDelay,5.65
2018-07,YX,SecurityDelay,0
2018-07,YX,LateAircraftDelay,5.57
2018-07,AS,CarrierDelay,2.76
2018-07,AS,WeatherDelay,0.14
2018-07,AS,NASDelay,2.9
2018-07,AS,SecurityDelay,0.03
2018-07,AS,LateAircraftDelay,2.25
2018-07,F9,CarrierDelay,7.21
2018-07,F9,WeatherDelay,0.49
2018-07,F9,NASDelay,5.68
2018-07,F9,LateAircraftDelay,14.65
2018-07,OO,CarrierDelay,4.75
2018-07,OO,WeatherDelay,1.24
2018-07,OO,NASDelay,2.52
2018-07,OO,SecurityDelay,0.01
2018-07,OO,LateAircraftDelay,5.51
2018-08,UA,CarrierDelay,4.59
2018-08,UA,WeatherDelay,1.5
2018-08,UA,NASDelay,6.71
2018-08,UA,LateAircraftDelay,9.1
2018-08,NK,CarrierDelay,3.98
2018-08,NK,WeatherDelay,0.78
2018-08,NK,NASDelay,9.39
2018-08,NK,SecurityDelay,0.06
2018-08,NK,LateAircraftDelay,6.93
2018-08,F9,CarrierDelay,7.08
2018-08,F9,WeatherDelay,0.22
2018-08,F9,NASDelay,5.19
2018-08,F9,LateAircraftDelay,15.02
2018-08,AA,CarrierDelay,5.3
2018-08,AA,WeatherDelay,1.11
2018-08,AA,NASDelay,4.41
2018-08,AA,SecurityDelay,0.02
2018-08,AA,LateAircraftDelay,6.5
2018-08,B6,CarrierDelay,6.72
2018-08,B6,WeatherDelay,0.9
2018-08,B6,NASDelay,7.03
2018-08,B6,SecurityDelay,0.07
2018-08,B6,LateAircraftDelay,10.92
2018-08,EV,CarrierDelay,6.4
2018-08,EV,WeatherDelay,0.78
2018-08,EV,NASDelay,6.21
2018-08,EV,LateAircraftDelay,6.06
2018-08,G4,CarrierDelay,5.55
2018-08,G4,WeatherDelay,1.52
2018-08,G4,NASDelay,2.02
2018-08,G4,SecurityDelay,0.04
2018-08,G4,LateAircraftDelay,6.07
2018-08,HA,CarrierDelay,3.51
2018-08,HA,WeatherDelay,0.2
2018-08,HA,NASDelay,0.13
2018-08,HA,SecurityDelay,0.01
2018-08,HA,LateAircraftDelay,1.41
2018-08,MQ,CarrierDelay,2.8
2018-08,MQ,WeatherDelay,1.2
2018-08,MQ,NASDelay,4.64
2018-08,MQ,SecurityDelay,0.01
2018-08,MQ,LateAircraftDelay,5.34
2018-08,OH,CarrierDelay,3.83
2018-08,OH,WeatherDelay,1.61
2018-08,OH,NASDelay,3.46
2018-08,OH,SecurityDelay,0.01
2018-08,OH,LateAircraftDelay,8.24
2018-08,OO,CarrierDelay,5.82
2018-08,OO,WeatherDelay,1.26
2018-08,OO,NASDelay,3.76
2018-08,OO,SecurityDelay,0.02
2018-08,OO,LateAircraftDelay,7.29
2018-08,WN,CarrierDelay,3.5
2018-08,WN,WeatherDelay,0.43
2018-08,WN,NASDelay,2.16
2018-08,WN,SecurityDelay,0.02
2018-08,WN,LateAircraftDelay,5.26
2018-08,9E,CarrierDelay,4.33
2018-08,9E,WeatherDelay,1.2
2018-08,9E,NASDelay,6.83
2018-08,9E,SecurityDelay,0.01
2018-08,9E,LateAircraftDelay,7.1
2018-08,DL,CarrierDelay,3.58
2018-08,DL,WeatherDelay,0.76
2018-08,DL,NASDelay,3.52
2018-08,DL,SecurityDelay,0.01
2018-08,DL,LateAircraftDelay,3.8
2018-08,YV,CarrierDelay,5.98
2018-08,YV,WeatherDelay,1.68
2018-08,YV,NASDelay,2.4
2018-08,YV,SecurityDelay,0.02
2018-08,YV,LateAircraftDelay,7.68
2018-08,YX,CarrierDelay,3.04
2018-08,YX,WeatherDelay,0.83
2018-08,YX,NASDelay,6.01
2018-08,YX,SecurityDelay,0.02
2018-08,YX,LateAircraftDelay,5.82
2018-08,AS,CarrierDelay,3.47
2018-08,AS,WeatherDelay,0.26
2018-08,AS,NASDelay,5.42
2018-08,AS,SecurityDelay,0.04
2018-08,AS,LateAircraftDelay,3.64
2018-09,9E,CarrierDelay,2.86
2018-09,9E,WeatherDelay,0.7
2018-09,9E,NASDelay,4.44
2018-09,9E,LateAircraftDelay,4.62
2018-09,B6,CarrierDelay,3.88
2018-09,B6,WeatherDelay,0.5
2018-09,B6,NASDelay,4.67
2018-09,B6,SecurityDelay,0.01
2018-09,B6,LateAircraftDelay,4.96
2018-09,WN,CarrierDelay,2.2
2018-09,WN,WeatherDelay,0.27
2018-09,WN,NASDelay,1.43
2018-09,WN,SecurityDelay,0.05
2018-09,WN,LateAircraftDelay,3.22
2018-09,YV,CarrierDelay,6.22
2018-09,YV,WeatherDelay,1.91
2018-09,YV,NASDelay,2.64
2018-09,YV,SecurityDelay,0.13
2018-09,YV,LateAircraftDelay,8.86
2018-09,YX,CarrierDelay,2.14
2018-09,YX,WeatherDelay,0.54
2018-09,YX,NASDelay,4.62
2018-09,YX,SecurityDelay,0
2018-09,YX,LateAircraftDelay,4.12
2018-09,EV,CarrierDelay,5.21
2018-09,EV,WeatherDelay,0.7
2018-09,EV,NASDelay,5.65
2018-09,EV,LateAircraftDelay,5.59
2018-09,AA,CarrierDelay,4.21
2018-09,AA,WeatherDelay,0.86
2018-09,AA,NASDelay,3.45
2018-09,AA,SecurityDelay,0.12
2018-09,AA,LateAircraftDelay,4.48
2018-09,AS,CarrierDelay,1.83
2018-09,AS,WeatherDelay,0.09
2018-09,AS,NASDelay,2.82
2018-09,AS,SecurityDelay,0.02
2018-09,AS,LateAircraftDelay,1.57
2018-09,DL,CarrierDelay,2.42
2018-09,DL,WeatherDelay,0.37
2018-09,DL,NASDelay,2.1
2018-09,DL,SecurityDelay,0.01
2018-09,DL,LateAircraftDelay,1.71
2018-09,HA,CarrierDelay,3.18
2018-09,HA,WeatherDelay,0.03
2018-09,HA,NASDelay,0.04
2018-09,HA,SecurityDelay,0.01
2018-09,HA,LateAircraftDelay,0.87
2018-09,UA,CarrierDelay,2.81
2018-09,UA,WeatherDelay,0.9
2018-09,UA,NASDelay,4.1
2018-09,UA,SecurityDelay,0
2018-09,UA,LateAircraftDelay,4.26
2018-09,F9,CarrierDelay,7.72
2018-09,F9,WeatherDelay,0.12
2018-09,F9,NASDelay,3.35
2018-09,F9,LateAircraftDelay,12.33
2018-09,G4,CarrierDelay,4.46
2018-09,G4,WeatherDelay,1.11
2018-09,G4,NASDelay,1.15
2018-09,G4,SecurityDelay,0.02
2018-09,G4,LateAircraftDelay,4.63
2018-09,MQ,CarrierDelay,2.27
2018-09,MQ,WeatherDelay,1.03
2018-09,MQ,NASDelay,3.55
2018-09,MQ,SecurityDelay,0.01
2018-09,MQ,LateAircraftDelay,3.79
2018-09,NK,CarrierDelay,2.4
2018-09,NK,WeatherDelay,0.34
2018-09,NK,NASDelay,5.5
2018-09,NK,SecurityDelay,0.02
2018-09,NK,LateAircraftDelay,3.2
2018-09,OH,CarrierDelay,2.76
2018-09,OH,WeatherDelay,0.96
2018-09,OH,NASDelay,2.14
2018-09,OH,SecurityDelay,0.01
2018-09,OH,LateAircraftDelay,5.51
2018-09,OO,CarrierDelay,3.56
2018-09,OO,WeatherDelay,1.06
2018-09,OO,NASDelay,2.21
2018-09,OO,SecurityDelay,0.01
2018-09,OO,LateAircraftDelay,3.95
2018-10,AA,CarrierDelay,4.14
2018-10,AA,WeatherDelay,0.68
2018-10,AA,NASDelay,2.88
2018-10,AA,SecurityDelay,0.01
2018-10,AA,LateAircraftDelay,5.02
2018-10,AS,CarrierDelay,2.29
2018-10,AS,WeatherDelay,0.21
2018-10,AS,NASDelay,3.63
2018-10,AS,SecurityDelay,0.03
2018-10,AS,LateAircraftDelay,2.89
2018-10,B6,CarrierDelay,4.13
2018-10,B6,WeatherDelay,0.18
2018-10,B6,NASDelay,3.81
2018-10,B6,SecurityDelay,0.01
