CityName,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
San Jose,30.7046,24.3756,27.3834,27.2071,25.2883,28.4382,33.8096,28.877,24.4207,23.9738,25.5048,27.3872,28.4691,24.2073,21.7854,23.039,24.1737,28.4613,34.0864,26.0097,21.9287,22.8475,21.3725,36.1123,32.294,29.7384,27.8433,26.122,29.1265,27.1251,26.689,29.6672,25.823,25.6847,23.3603,26.5688,27.2628,28.8645,26.6027,29.5418,31.0971,26.0228,30.4853,31.8662,28.0821,28.0999,28.3286,25.441,28.1898,35.6324,25.4723,27.1172,28.2886,28.9884,27.8177,25.1634,26.0458,22.4656,25.004,27.9746
San Juan,34.9024,44.0717,41.9562,35.1111,36.187,37.9876,31.1409,33.5628,32.0913,31.5629,23.3662,36.1817,35.1536,37.9015,30.7253,33.0589,28.1037,32.008,35.5906,49.6046,31.7983,31.8519,30.3096,36.4383,40.676,34.892,35.9443,38.4827,40.6758,50.1208,45.019,40.4642,57.1175,35.8706,25.4675,36.6804,40.2574,36.676,32.8087,41.2117,36.6834,41.5668,47.6491,50.9596,43.4989,34.4708,40.487,42.7118,43.9066,45.8628,43.1241,50.8227,46.844,50.472,53.6219,54.4118,47.3122,41.2926,39.4845,45.3387
San Luis Obispo,46.8034,52.6154,41.0583,28.7206,35.6393,50.0769,48.6,37.8657,40.127,44.4375,37.9118,49.5467,40.2712,57.375,52.0822,59.7286,40.0244,48.0,56.2364,60.9655,36.8,60.8077,47.0405,66.1325,56.7471,71.9667,53.8426,73.8585,80.7279,52.8519,67.619,89.2551,49.2308,87.5821,70.4459,39.65,50.3968,64.313,59.3226,45.266,68.8387,57.5041,45.5612,70.5741,59.2125,62.2759,75.125,69.9375,70.2743,78.4545,58.422,61.2571,49.9769,65.8662,55.0367,72.918,82.9633,55.9799,91.0,65.8835
Sanford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6808,38.1,45.4016,35.1402,49.6617,52.0685,51.0489,43.4375,29.8929,40.8899,38.7718,44.5135,35.6195,38.3973,36.5878,42.956,34.3643,42.5851,35.0479,43.9767,31.4571,30.6138,38.5931,45.2262
Santa Ana,26.4505,25.8008,21.2226,24.8696,26.1491,26.2376,26.4109,25.5378,22.3326,24.4835,23.357,28.2373,23.9991,25.6484,25.2853,23.6556,25.5249,25.4104,29.3867,30.3567,20.6631,25.7385,21.857,30.0321,33.315,31.7917,28.92,29.4657,28.7997,33.5284,29.4156,31.3619,27.7327,28.6094,25.1877,26.9257,26.6011,29.9188,28.7162,28.8228,34.9414,28.3739,29.8802,34.7576,28.1415,28.3676,29.7778,30.4116,31.2777,30.3361,28.8057,28.7564,33.6076,31.3515,29.9925,27.1631,33.5063,30.2405,29.9024,39.1042
Santa Barbara,54.8457,54.9474,49.4737,42.3125,50.2158,43.5804,49.1636,39.2632,41.1897,57.6695,43.0649,50.6519,67.5083,54.9787,73.7231,50.1364,60.6282,55.6532,60.1604,70.3711,59.875,57.9281,52.7477,57.5394,54.3828,72.75,55.7484,82.112,71.7357,53.6036,39.593,79.8085,63.3061,68.8496,53.0125,46.1828,52.4714,51.3113,69.125,54.3689,79.0774,70.1103,52.8731,69.631,52.0708,72.7071,67.4088,66.7325,67.8943,64.731,82.269,59.4495,56.4489,52.5602,80.0294,65.7263,66.1801,39.2722,62.6848,64.7364
Santa Fe,35.4468,28.8478,32.1458,69.3077,48.7391,59.9184,44.0513,52.5862,31.6818,50.5,51.0,72.6111,64.5385,38.6667,78.7586,97.9091,42.3636,79.1176,44.75,74.9403,104.1429,82.1818,69.9333,52.3171,40.0,75.0714,46.1304,88.4074,131.8519,71.6571,51.7333,60.0513,76.6667,33.3636,36.1667,85.4348,123.0,81.037,69.7059,114.7857,67.6471,84.1212,107.2,90.9688,70.6316,75.5185,96.8333,38.25,118.4,123.1579,57.76,74.3182,36.9423,64.3947,64.1081,67.8333,78.5667,71.9756,63.2188,72.7353
Santa Maria,77.6667,108.2778,48.6667,66.5556,58.6316,34.8571,25.3125,43.8333,42.375,53.3846,57.6667,58.1176,70.9412,74.75,66.25,79.8571,58.7619,79.0,67.4737,49.6296,70.3684,44.0,,,,,,,,,,,,,,,9.0,12.5,50.0,12.1667,17.8571,30.25,63.0,125.25,39.8889,59.25,32.8571,54.3333,38.5556,30.1429,32.0,102.6667,14.8571,10.0,18.8333,64.25,23.8,20.0,40.3333,59.4286
Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,14.9231,38.1429,30.0,35.25,30.42,33.2615,73.5556,47.1404,69.95,64.8542,29.6538,94.7188,67.96,175.25,48.5,54.7179,59.0833,56.2115,95.7963,40.4483,30.5,83.7391,29.44,53.0333,54.7273,48.4737,49.75,60.7436,65.5079,42.2716,41.4324,31.2763,50.7455,44.75,57.4699
Sarasota/Bradenton,49.4444,39.4818,40.7857,30.6279,43.3731,37.9375,42.3056,38.2,25.12,47.1549,33.6364,37.3521,37.6909,43.6333,44.1029,40.3186,49.8085,32.7714,56.9867,67.1892,29.2889,26.14,30.7674,38.1797,49.5682,43.3175,39.7611,69.8447,70.7391,43.5672,32.2188,44.9245,25.0638,47.0385,27.1458,46.0112,41.0,41.9655,49.3442,48.5868,30.2532,50.7801,54.7229,51.9727,53.6125,51.9048,41.3152,39.0586,47.4934,51.3891,36.1411,60.8594,55.0591,53.4314,60.3312,50.8541,53.6333,39.561,49.0543,55.3182
Sault Ste. Marie,44.4375,33.3077,77.8125,68.0,105.9167,38.0,41.0,57.3529,18.0909,57.3333,56.3333,25.5385,68.6364,72.6875,51.1739,100.2727,24.0714,8.2857,19.2632,58.9231,24.2941,107.75,87.5263,101.7083,25.6667,16.8,76.4118,207.6364,183.5,20.0,71.0,98.1364,102.7857,160.4167,26.0,52.3077,54.6667,82.2105,119.5833,11.5455,46.2222,81.625,8.8571,23.8182,37.25,179.5714,76.3636,74.1,153.8333,103.5714,82.1667,92.3333,31.4444,82.4375,48.7826,60.0455,68.2857,32.8462,85.3333,108.5455
Savannah,33.9534,38.5561,37.5157,40.4101,34.8404,43.0722,39.4286,30.6099,27.2337,29.6603,25.4064,40.6373,29.3688,42.2819,33.2735,27.2178,29.292,40.1783,47.7197,66.5401,33.565,43.6538,40.0328,37.7004,49.3958,35.4876,32.2881,57.81,45.0232,39.3729,50.3504,61.3991,41.8507,51.3448,44.1985,52.8807,47.5748,40.416,34.2746,40.0467,49.7048,60.9244,54.2692,53.739,48.8511,52.3453,55.1889,42.6902,55.686,56.7086,37.9614,54.3681,45.8063,52.1804,59.855,62.9058,49.3007,48.2333,52.6926,48.8683
Scottsbluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3636,49.5,37.7143,173.6,62.8889,49.9,55.3333,57.3333,44.0,19.2,23.2,25.6667,140.7143,93.8333,72.8333,63.4286,119.5,201.8571,202.1111,42.0,78.7692,85.5714,68.2222
Scranton/Wilkes-Barre,32.1707,60.6296,36.6316,57.2593,32.1176,55.6563,50.3333,41.0286,47.4667,30.7436,37.5227,86.84,26.4054,45.3333,32.9643,42.0,76.8148,49.4615,51.7872,48.9574,46.1034,38.2353,75.8621,64.6207,122.9286,67.7917,84.6471,34.4815,69.7391,70.0313,81.1481,79.78,43.6842,63.7547,88.9508,53.5192,71.9889,94.3699,60.4487,56.746,40.875,54.3659,46.8889,33.4824,65.5738,40.0526,57.7183,47.62,42.4127,61.2373,41.2321,63.6395,49.56,81.9206,57.9841,64.0435,55.803,35.7671,67.5942,69.2381
Seattle,28.6686,27.9789,26.4764,24.5498,22.7925,23.9217,24.2003,23.9833,21.9555,21.6524,26.3262,27.8338,29.9066,24.6581,24.146,24.1282,22.6557,27.8216,29.1888,28.6547,22.0003,25.7511,23.6974,31.7464,32.3349,35.034,26.3988,32.5482,29.576,28.8523,25.3269,27.4127,22.7812,29.697,34.6569,30.4623,29.054,26.0609,23.6707,26.1639,24.8917,24.8345,26.9167,35.2005,25.6408,30.1093,36.2214,26.0787,28.488,46.7448,27.1105,26.5173,28.6206,28.062,28.895,28.0026,25.3171,25.2481,28.7557,31.2284
Shreveport,43.9319,38.8227,48.035,48.475,58.2755,54.3303,40.0,44.6689,43.5905,46.3982,46.4015,60.9213,56.0581,39.7353,47.4037,50.2143,44.5849,54.6692,62.103,74.5575,62.4737,41.8846,51.0962,62.6159,73.7222,50.0737,58.6742,75.1176,41.6146,64.525,47.8037,37.5139,44.6724,57.7391,56.2419,53.1429,63.8487,54.7313,47.4348,46.576,31.4539,47.3444,45.1028,37.253,51.4422,31.7045,55.0387,50.1355,35.9124,62.5858,55.5059,61.7785,45.9266,52.6157,43.8857,61.7219,48.5,55.9031,44.5725,50.6438
Sioux City,52.2857,69.7895,39.7857,60.5,28.8824,42.1538,34.75,66.5385,78.5833,29.75,100.0833,44.9444,,,,,,,,,,,,,,,,,82.8182,44.0,,,,,,,50.6774,53.6667,29.2759,38.7073,40.4595,38.4444,28.075,39.8235,32.2,28.6383,34.619,49.5893,22.5588,128.0,39.8718,32.7813,41.86,42.4717,42.0,43.0968,37.9535,56.7209,28.65,47.0196
Sioux Falls,50.6584,41.9956,37.8385,53.36,45.1636,48.744,35.6512,47.6371,41.2989,43.3488,60.7985,37.3897,38.1081,35.2125,90.6056,22.5085,40.0405,53.2188,32.76,54.7722,64.5862,57.3889,82.2817,51.7769,64.9053,56.9375,54.1408,63.8833,67.1279,51.4035,72.2385,41.6379,58.7419,61.6216,56.2712,66.4021,63.0737,65.2202,42.1759,68.0569,46.1939,56.2624,47.8506,50.5906,64.0566,53.0296,63.3941,60.347,64.006,60.2315,63.4737,51.4327,54.8827,56.9375,64.0247,60.6879,57.0748,59.5625,43.9881,53.6446
Sitka,29.5,73.5,24.5,19.2727,20.6471,21.2941,37.9394,32.9773,25.4848,25.8261,38.16,22.6471,66.9231,38.6,72.5,15.4167,19.52,32.5,59.7,33.6429,17.3846,61.2308,26.85,58.6538,88.3333,31.0,38.6,27.9167,73.9167,52.0,37.3913,57.7917,24.95,21.9412,35.7143,24.4286,60.1538,47.9375,10.9231,10.4,34.4444,57.0,46.4583,31.0938,30.4545,24.4737,42.1667,31.381,37.9444,36.3333,18.2222,15.4167,68.2273,65.0,21.8929,35.3273,33.24,33.0,33.7692,47.3448
South Bend,56.2297,54.754,48.6387,44.5349,36.573,53.1338,38.0,58.2414,34.7217,38.0496,57.01,62.713,46.3826,49.5462,40.8551,44.1034,36.383,35.837,37.7292,56.7338,40.7053,53.4273,51.425,59.5511,70.2213,48.0759,58.4948,95.9381,42.1287,50.7946,59.3643,50.8981,56.58,73.5971,59.6471,60.6957,73.5333,82.5935,65.7943,45.67,39.0079,64.4057,52.2627,58.3717,53.0058,50.2786,50.5075,38.8444,56.9156,56.6753,46.6859,40.6855,59.0545,49.2431,58.5735,43.6818,52.5371,44.8673,36.5729,69.3667
Spokane,45.355,40.1419,30.6114,35.3795,26.7439,36.6724,38.8104,37.8118,32.5132,44.0692,34.1398,29.713,40.9954,31.0813,34.5263,33.4356,21.3725,32.4498,27.8659,29.9786,28.1019,29.6531,33.4526,34.2539,35.0522,42.0904,28.7513,24.1196,23.6636,28.3129,30.8216,32.8709,32.5,31.7822,39.2043,30.3445,34.5126,31.4715,22.2607,28.2957,37.8223,45.1879,27.7031,40.2094,40.1083,30.9969,31.8352,32.2796,45.2294,55.3603,37.4498,51.9825,27.2019,48.7543,32.927,38.3557,34.0675,32.7778,57.5342,33.0078
Springfield,41.3938,61.0922,43.2301,47.7337,43.308,54.0304,38.6989,43.7256,53.7838,35.3385,50.6144,62.3043,48.1628,53.8765,46.7703,38.4776,43.8113,57.78,59.5902,44.2458,25.9873,46.1463,69.2308,65.8952,59.6379,42.4762,35.1519,54.0127,43.8571,39.4831,63.9121,58.7805,47.5938,54.061,39.4286,45.1782,52.381,67.4703,47.7525,40.6979,46.0534,50.0372,47.7426,52.679,44.1364,48.4008,53.6506,43.3043,44.2798,61.092,42.5879,48.6068,63.1299,65.7668,57.1948,44.9753,47.605,41.8715,49.1623,66.4124
St. Augustine,21.7143,63.4286,17.7778,79.0,62.6,16.8,18.5,60.125,29.5556,20.4,71.2,50.3333,,,,87.6667,61.2353,12.0,20.0833,37.4545,45.5556,87.8889,,,,,,80.0,94.6,83.2857,110.6,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Cloud,77.75,49.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,24.75,84.1429,109.0,19.0,32.0,58.0,64.6667,102.0,,10.0,47.1429,82.5556,30.9167,44.5,62.1667,17.0,13.6667,6.6667,64.0,,217.0,20.75,31.6
St. George,39.7407,17.5161,32.3529,34.68,20.1739,29.7317,15.4138,21.2143,78.2432,28.6122,29.9804,29.44,24.5938,33.5405,32.5455,18.9706,30.4324,29.9333,51.3077,16.875,12.069,23.9706,42.5625,42.6136,34.8723,45.9184,45.8108,32.16,18.8857,31.1333,27.4545,37.1111,32.3529,28.7843,35.1429,55.2987,53.5273,30.3529,25.9412,14.0,22.6145,27.9038,45.7755,24.15,15.1667,60.4231,24.8621,45.8727,27.8548,47.734,53.7071,25.1159,88.9672,,,,24.5556,67.5169,44.0645,61.9615
St. Louis,28.3379,31.9146,26.5494,31.1876,33.0459,36.6015,33.5673,29.8078,23.9781,21.5656,26.0756,34.2491,26.2095,27.8895,28.1933,27.3762,27.7064,30.8035,39.404,31.4028,23.9484,21.8657,22.7663,29.5404,30.0022,26.7575,27.1382,32.8826,28.1715,32.896,32.1295,30.143,24.9848,22.4994,21.3361,27.2099,29.0222,28.0865,22.4483,24.883,28.5553,32.3068,31.5155,32.123,29.3065,26.009,26.8665,27.0304,31.4908,32.7731,28.1379,32.5437,35.1556,34.6416,32.3116,30.3636,23.4641,27.6992,28.6351,30.3362
St. Petersburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8265,58.1226,55.6038,64.7113,63.5036,70.1793,56.6285,50.7532,64.7727,34.2143,49.9519,61.6762,26.3542,55.4615,42.4,43.9514,55.3051,45.6912,54.9399,51.6232,43.0816,49.7421,33.8759,40.9851
State College,57.1563,72.9091,52.5625,27.9412,36.85,67.4333,54.8621,37.8,33.5833,21.5714,46.7857,51.0,37.4167,96.0833,60.1818,31.2,64.0,48.6667,54.4706,43.5926,41.5833,66.1053,64.25,34.4737,66.6429,105.9444,74.2917,110.5556,60.4839,59.9677,89.6667,84.1556,64.75,75.7647,68.5946,61.9231,117.0,90.5625,115.1429,56.125,49.8947,65.5926,66.88,64.1538,55.9259,56.7105,97.84,67.5172,87.75,258.4,71.8214,58.8056,58.383,63.0,83.9545,80.775,59.9091,74.36,64.1515,66.8871
Staunton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3684,47.1852,104.0,82.0435,67.0,71.625,146.1429,100.5,111.5714,111.8182,158.8889,197.0,73.0909,123.3846,69.04,80.1579,103.7692,146.8889,200.0,205.7692,97.4483
Stillwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,68.3333,49.25,35.4,17.0,39.2727,33.4545,34.3077,52.0,50.6364,52.2353,116.1667,49.0,8.0,70.6923,43.4,10.0,55.0417,59.4762,46.9615,53.1053,71.8462,44.3846,21.8333,66.8235
Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9032,32.5556,45.7091,41.2432,38.9268,46.6852,33.5625,43.3333,23.9412,36.7692,28.9737,14.5172,32.7857,39.6154,25.037,17.2941,41.525,26.0488,21.0,45.7105,37.0976,48.06,28.4167,43.0462
Sun Valley/Hailey/Ketchum,35.0,23.8333,71.9286,16.5,16.25,57.2222,46.3421,54.8966,37.7895,93.75,58.75,42.32,50.7,29.0435,35.2121,1.0,123.8333,66.5,39.4848,64.4286,53.2308,146.75,73.2857,64.1905,60.0286,44.5862,35.5484,100.1111,105.3333,117.2353,72.8293,91.7805,53.6111,54.0,16.3333,39.069,87.6154,33.2593,56.0,31.3333,138.0,6.0,97.1951,58.7647,102.8667,65.1429,64.0,52.9063,46.9394,131.5,47.8095,267.8333,147.8571,51.5882,54.4242,73.8684,33.6667,107.3125,47.1667,97.2571
Syracuse,48.1407,42.5298,46.9493,46.4051,40.1687,47.0636,42.7442,40.0238,48.7273,49.717,38.4048,51.1491,47.3902,52.9217,47.7163,58.4828,49.2946,37.0396,72.695,62.9549,59.6957,38.4602,40.458,50.3697,61.5735,32.7979,51.8208,83.203,64.5033,64.5234,42.9008,44.1471,36.3246,64.0366,52.5214,54.9137,70.1214,51.5826,55.9882,59.0651,53.0433,68.4209,49.5143,55.0451,59.5537,43.9934,55.6931,42.2118,68.3086,62.0221,46.9749,64.2724,56.4418,56.949,60.9048,72.0901,57.559,55.0586,53.2645,65.3968
Tallahassee,44.9024,43.101,29.8022,30.4032,53.3333,49.7885,42.2254,48.5429,38.3333,23.3091,22.7143,60.5385,61.5472,35.1795,27.2083,37.3404,49.0,30.5513,66.7742,67.0204,36.52,44.6122,30.4063,46.9592,89.8367,40.9706,41.1282,62.8605,35.75,42.7647,37.4762,52.9302,22.8214,24.0857,45.5,42.72,40.8389,39.1101,33.6587,31.5,37.1173,59.0231,46.5796,40.6981,45.5766,23.7143,34.642,35.6533,24.8696,34.405,28.9083,40.0458,29.2434,62.6497,49.0284,37.0696,38.1705,49.2481,31.6894,42.7062
Tampa,30.7136,32.8002,33.6234,29.0197,38.1898,39.3061,38.4417,43.4605,29.7999,25.7145,26.9743,34.9258,29.8843,39.0796,32.7517,32.2121,33.1573,36.5584,47.6831,40.1257,31.1632,22.8067,25.2078,35.8318,34.2284,31.954,31.0236,44.2422,39.808,42.4935,40.6607,34.2836,32.0845,27.9182,23.6739,35.2708,34.8591,31.6682,29.135,37.1458,32.3181,41.3767,47.3333,48.7123,37.8515,31.4432,33.7151,34.9681,33.1771,40.1567,33.5694,41.3558,42.6646,44.3351,51.8277,41.334,38.2735,33.1305,29.2173,35.2863
Texarkana,32.8387,34.0,28.5333,45.625,40.8696,28.7619,18.75,59.3571,39.9,55.7273,59.0833,30.15,47.4286,46.1667,109.5556,71.5,63.9565,97.2333,79.3333,84.6842,35.0,17.5556,55.1429,54.1429,93.6667,38.0,,,,,,,,,,,48.3889,69.5,45.2857,26.6667,75.5926,52.35,42.3636,39.9583,22.1944,37.1333,42.4074,71.6154,23.1818,46.95,43.4615,60.625,40.0909,51.7838,46.5,29.2917,49.3,65.1,29.3529,39.2353
Toledo,46.619,46.5926,46.9333,30.5455,38.4706,36.4,45.3077,18.1333,68.2667,35.0,83.3333,41.875,,,,,,,,,,,,,,,,38.7143,75.8,45.1429,151.8889,53.3333,97.7143,31.8,49.5,79.25,49.1364,60.7143,33.75,30.6222,43.2241,73.0597,41.7458,59.8302,17.8,33.9787,46.0385,34.4107,78.825,81.0,37.26,48.4043,46.2571,71.3871,53.3617,32.2174,47.5641,45.3696,43.4889,42.3396
Traverse City,64.2174,48.7368,31.2857,40.9394,32.4167,39.0435,34.3333,36.4896,43.125,41.3529,56.64,40.7727,39.8125,61.0952,39.2821,43.04,58.0,43.3019,42.6552,41.7794,49.8649,28.3158,120.0,43.7358,74.3553,63.0652,69.1084,55.84,62.4571,51.1959,48.7031,52.4328,68.0179,64.7015,38.0714,95.7051,73.4938,91.1091,41.7872,48.4762,58.1754,61.4054,63.0233,59.7876,40.1528,43.2535,35.3077,64.7059,66.2432,68.2419,41.7273,44.6774,93.9412,75.4153,62.0153,49.8112,60.4437,58.3824,51.3855,60.1279
Trenton,53.1707,80.1057,66.6768,40.8261,35.2933,79.087,51.1429,31.6941,43.0538,34.9855,45.2625,52.7303,38.3,86.3103,72.2941,24.625,51.7805,58.2075,61.3421,58.1311,65.5818,39.3529,42.28,48.5606,63.9839,77.6667,21.3378,51.7234,22.9474,53.2963,71.8101,48.5294,28.1786,46.4902,41.6531,47.7857,52.8358,79.3051,45.8364,57.1154,82.13,83.25,51.2414,69.3028,57.9545,59.1,45.6133,39.8778,43.8444,38.4194,60.759,63.3068,73.9291,60.5897,55.6585,63.6957,53.7255,52.6757,28.5507,44.9921
Tucson,33.0188,32.8776,29.6798,36.4634,33.6099,35.3795,37.7541,53.3815,34.5403,29.6476,27.8995,37.2184,38.6378,35.787,39.7979,37.969,35.9353,40.6138,47.2842,46.4576,34.7857,29.3782,32.3885,41.7206,37.9938,36.1963,36.0098,42.7155,38.7474,43.9309,41.1883,46.5015,37.0741,31.7389,31.1323,33.0142,35.2043,36.7778,37.8447,32.8915,42.5705,37.8634,38.2037,45.7798,39.7556,39.5731,32.105,37.0023,40.0587,52.9787,41.2172,44.9455,43.8091,48.731,47.7164,44.5847,40.9025,47.9976,38.0433,41.4935
Tulsa,32.5957,33.601,31.7413,34.8571,42.0225,42.0217,35.7571,32.6619,30.9556,26.8836,37.9043,38.3479,32.75,30.5638,33.9431,31.969,30.3956,41.767,35.5884,47.5336,33.1795,29.6475,39.4279,37.3483,39.7938,33.9057,33.6364,44.7118,40.7308,38.2105,36.4435,36.3944,20.6881,25.3149,28.3514,38.4429,40.0942,37.2693,27.9644,33.5761,49.9555,43.0071,36.6337,39.5153,45.3201,34.484,29.703,38.9827,37.5357,57.8023,37.5204,43.4313,51.9424,52.9201,43.7815,39.7173,37.0599,39.6025,32.5687,34.1559
Twin Falls,12.1667,3.0,29.6,39.0,17.3333,3.2857,75.9231,16.1905,13.6667,15.3684,18.5909,35.2647,34.1395,41.25,32.0,9.5,43.5714,9.0,16.1111,22.5,6.625,17.5,31.75,64.0333,63.8421,59.96,27.6667,65.5556,21.0,30.375,42.1,35.4167,20.8571,22.0,31.2632,76.1579,26.92,46.6471,65.6757,27.1818,20.6667,11.0,35.1,48.1667,7.0,74.4,69.0,42.5806,75.5,53.087,102.9412,46.8571,47.7,90.6429,85.0,82.5,56.25,103.5833,28.0625,79.55
Tyler,44.6567,35.0851,31.358,38.6727,75.2821,41.3444,26.9615,51.0656,34.5,56.6857,48.8889,58.6364,36.8261,41.6875,23.0,2.0,,,,,,,,66.8571,32.0,68.0,108.0,99.7143,43.2,150.0,,,,,,,82.6875,29.1944,28.0278,41.7143,43.7826,48.4545,28.381,35.4146,37.475,50.1714,40.1786,31.2857,23.9333,43.6944,58.3939,46.5882,60.4667,41.1316,21.6,38.4667,23.4194,49.9038,38.1379,58.9778
Valdosta,44.1875,49.9333,27.96,24.05,47.1333,49.4545,43.9048,73.1818,35.1667,52.4706,22.8095,77.5,92.55,54.1739,23.6,53.9091,54.75,78.9,84.3636,67.3636,30.8125,19.2381,28.6429,50.3043,86.1053,79.3571,36.6667,59.4706,57.9583,57.7407,52.2143,33.5,,,,,82.2813,41.2105,53.2963,27.1053,17.7692,86.7,30.3333,38.3333,40.5714,26.0714,48.6774,31.0625,40.8,110.5385,45.9375,113.4286,46.0526,25.2609,69.24,66.3889,51.8333,52.5385,33.3846,37.15
Valparaiso,42.1667,44.9537,53.5755,54.9737,41.5603,56.7588,39.1467,35.928,40.1013,45.411,41.1205,52.3097,44.0469,46.2239,43.98,37.28,25.2889,58.2264,53.063,55.7899,39.2667,47.3542,37.0357,29.4458,95.7313,65.0,65.5818,107.0877,37.0,45.7439,46.961,25.6104,18.8209,25.7183,20.4889,68.5965,46.3269,39.6341,34.7949,32.2308,41.8974,38.793,33.5403,42.636,44.04,46.3238,39.3767,51.0758,43.9307,67.352,46.5079,49.096,44.6375,55.1226,49.6006,51.3971,42.4444,41.1553,36.6068,42.4926
Vernal,113.1667,318.0,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,22.8333,33.5455,10.5,106.1818,190.3333,50.8,72.9474,88.5,404.25,144.8,43.375,93.7692,65.8095,51.6364,63.125,38.1176,66.6364,262.8571
Waco,39.5111,66.5,36.9153,44.8293,55.4222,74.3659,51.0571,65.7308,32.2273,25.4286,35.0323,48.3182,40.5789,34.0455,58.3421,76.069,41.2593,35.5882,46.1333,54.0,56.0,35.3529,80.0,73.2667,49.0556,48.5,47.1304,94.2,,,,,,,,,53.7647,42.8077,41.16,60.2,32.3846,28.5,36.42,48.0,33.6842,45.9574,24.3103,33.2333,22.875,50.9167,25.5,45.8649,37.4839,41.5,48.25,30.7959,35.88,53.2,38.0,60.45
Washington,35.3454,37.4054,34.7189,28.3721,32.5333,42.3276,35.5065,37.8282,32.3764,26.7035,29.6977,37.0659,29.6966,40.7528,31.4314,30.8975,30.2202,45.6498,49.7293,40.6202,31.3101,30.0017,27.9778,37.054,38.7447,36.9126,35.1728,49.0551,43.2273,49.3028,55.6635,44.6534,33.3052,32.1552,30.0289,36.6774,47.2899,38.1341,34.121,38.8001,51.8708,49.5504,51.837,57.0007,52.0163,39.343,43.7359,37.483,50.2051,46.7221,39.7952,48.4768,51.4918,57.4371,61.2285,56.1985,49.0615,48.5254,39.5602,45.3082
Waterloo,48.2,64.2353,61.0,20.8571,37.875,29.5714,68.6667,42.0,51.1667,7.25,101.0,21.25,,,,,,,,,,,,,,,,77.6875,109.0556,38.381,54.2105,51.9167,104.6364,39.6667,34.1875,19.0,43.2,60.6364,27.75,63.9167,34.2308,52.5714,39.3,41.5,27.8,23.2,60.75,46.1579,58.8667,44.2667,36.9231,115.0,83.8824,64.8333,65.0667,37.8,71.875,92.2222,50.6364,88.6154
Watertown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2632,49.8929,42.8846,27.1765,53.3462,66.625,152.4615,224.5333,79.6,87.4667,106.2222,30.0909,112.7273
West Palm Beach/Palm Beach,32.8668,38.0966,37.9435,29.8979,31.7738,42.4498,41.0763,39.2706,32.0927,28.0093,28.7918,48.591,35.2189,48.0078,34.679,37.3542,34.313,42.5219,56.2602,55.2994,37.3326,29.446,37.3707,41.5279,46.9753,39.8526,40.0573,56.6806,45.731,50.0935,49.4473,48.8385,41.6773,40.1631,31.7856,49.6834,47.4708,41.6086,40.2346,54.7429,44.0704,44.9707,61.1503,55.2422,43.7703,36.651,42.7776,45.2581,51.3892,48.6354,44.9239,56.6438,54.3933,56.7626,69.3459,62.832,42.4717,41.0193,40.4571,48.5523
West Yellowstone,,,,,,31.3333,29.7273,11.5714,14.5,,,,,,,,21.25,14.3158,16.3333,26.9655,12.5882,,,,,,,,14.0,22.9,22.8788,76.4783,29.6429,,,,,,,,5.0,16.3529,27.375,7.875,7.8333,,,,,,,,23.9,50.75,132.5263,10.5,77.5714,423.6667,,
White Plains,43.9269,47.1032,43.8584,38.5329,37.3933,54.3122,43.6393,50.5356,41.5,35.0602,33.304,49.3333,36.1518,49.6959,35.5092,37.1878,37.6566,39.9044,49.8855,56.2569,41.2548,38.354,40.1684,44.2598,46.4029,43.2564,52.3333,51.9056,60.3421,62.8095,60.3173,54.6737,58.5676,58.7586,41.4318,39.995,62.328,54.5577,49.2109,59.4539,63.7815,65.0393,63.443,61.2303,38.6667,44.1486,47.0573,44.6764,67.4623,53.3586,47.1003,58.3387,58.6883,62.4877,70.0192,64.6152,54.8926,44.7585,44.7464,56.0315
